id,college,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
116,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173111,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
117,E013 Ghousia Engineering College Ramanagara,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
118,E013 Ghousia Engineering College Ramanagara,CS Computers,90481,999999999,999999999,90883,100699,91244,72984,999999999,999999999,73537,83275,87907,77157,999999999,84787,71915,73482,83066,123998,999999999,149624,94551,999999999,999999999
119,E013 Ghousia Engineering College Ramanagara,EC Electronics,118732,999999999,999999999,95715,999999999,999999999,99708,999999999,172255,999999999,999999999,98608,92583,999999999,999999999,89791,999999999,96595,168112,999999999,999999999,999999999,999999999,999999999
120,E013 Ghousia Engineering College Ramanagara,EE Electrical,999999999,999999999,999999999,164551,999999999,999999999,141067,999999999,999999999,159233,999999999,999999999,999999999,999999999,999999999,138165,999999999,154138,999999999,999999999,999999999,154628,999999999,999999999
121,E013 Ghousia Engineering College Ramanagara,IE Info.Science,999999999,999999999,108775,95154,999999999,999999999,85258,999999999,999999999,84358,999999999,999999999,87616,999999999,999999999,83815,94223,89514,164968,999999999,999999999,999999999,999999999,999999999
122,E013 Ghousia Engineering College Ramanagara,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169340,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
123,E014 S J C Institute of Technology Chickballapur,"AD Artificial Intel, Data Sc",62014,999999999,999999999,57384,999999999,83750,46740,999999999,999999999,48696,999999999,999999999,46235,999999999,999999999,45813,68880,47823,107098,999999999,999999999,999999999,999999999,999999999
124,E014 S J C Institute of Technology Chickballapur,AE Aeronaut.Engg,999999999,999999999,999999999,81161,999999999,999999999,74941,999999999,999999999,999999999,999999999,93488,999999999,999999999,999999999,61901,999999999,79977,97308,999999999,99139,128593,999999999,999999999
125,E014 S J C Institute of Technology Chickballapur,"CA CS (AI, Machine
Learning)",52500,999999999,999999999,44214,999999999,48247,43087,999999999,999999999,37839,999999999,999999999,47986,999999999,999999999,37750,56421,41395,72941,999999999,999999999,999999999,999999999,999999999
126,E014 S J C Institute of Technology Chickballapur,"CD Computer Sc.
and Design",72903,999999999,999999999,70116,999999999,81304,105508,999999999,999999999,59631,999999999,999999999,67102,999999999,999999999,58615,999999999,72497,116579,999999999,999999999,999999999,999999999,999999999
127,E014 S J C Institute of Technology Chickballapur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174164,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
128,E014 S J C Institute of Technology Chickballapur,CK Civil Engg (Kannada),999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,144592,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
129,E014 S J C Institute of Technology Chickballapur,CS Computers,29887,999999999,999999999,28845,57086,30252,38153,999999999,41068,27157,999999999,999999999,29347,999999999,38384,23499,40542,27215,61836,80531,75382,30308,999999999,42008
130,E014 S J C Institute of Technology Chickballapur,EC Electronics,89626,999999999,100117,74934,87445,88839,82823,999999999,999999999,62706,86336,68232,77016,82795,91409,61667,79721,68082,133385,999999999,153629,87992,151144,101314
131,E014 S J C Institute of Technology Chickballapur,IE Info.Science,46274,999999999,999999999,41128,999999999,49134,33605,999999999,45528,32490,999999999,40216,33215,999999999,999999999,32377,45606,39886,76177,100735,76375,49941,999999999,999999999
132,E014 S J C Institute of Technology Chickballapur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170324,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
133,E014 S J C Institute of Technology Chickballapur,SE Aero Space Engg.,999999999,999999999,999999999,82760,999999999,999999999,157095,999999999,999999999,78676,999999999,999999999,999999999,134265,999999999,75733,999999999,88875,117826,999999999,146709,103448,999999999,999999999
134,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,"CA CS (AI, Machine Learning)",999999999,999999999,999999999,80976,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,74453,999999999,96716,69582,999999999,72289,81828,999999999,999999999,999999999,999999999,999999999
135,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,156447,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
136,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,CS Computers,58836,999999999,999999999,71303,999999999,71463,65785,999999999,94537,54839,999999999,999999999,61933,999999999,999999999,51628,61515,53956,81963,134243,91682,59243,999999999,999999999
137,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,EC Electronics,100285,999999999,164125,112498,999999999,123109,109224,999999999,999999999,100468,999999999,999999999,100460,999999999,999999999,99008,100425,101620,121109,999999999,999999999,101389,999999999,999999999
138,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,EE Electrical,999999999,999999999,999999999,110713,999999999,999999999,999999999,999999999,999999999,111701,999999999,999999999,128419,999999999,999999999,110460,999999999,121712,134419,999999999,999999999,145189,999999999,999999999
139,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166494,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
140,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,"MN Mining
Engineering",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172881,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
141,E016 Siddaganga Institute of Technology  Tumkur,"AD Artificial
Intel, Data Sc",15657,999999999,999999999,13800,999999999,18569,14183,999999999,999999999,10655,999999999,999999999,10773,999999999,999999999,10596,21009,12009,39607,999999999,999999999,999999999,999999999,999999999
142,E016 Siddaganga Institute of Technology  Tumkur,BT Bio Technology,999999999,999999999,999999999,46765,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,69014,90843,999999999,34876,999999999,39970,78085,999999999,999999999,60437,999999999,999999999
143,E016 Siddaganga Institute of Technology  Tumkur,"CA CS (AI, Machine Learning)",999999999,999999999,25395,11684,999999999,999999999,13336,999999999,999999999,11879,999999999,999999999,9521,999999999,999999999,9243,15462,10865,36969,59382,999999999,19859,999999999,999999999
144,E016 Siddaganga Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,154519,999999999,999999999,140486,999999999,999999999,91667,152904,128717,98143,999999999,999999999,90356,128119,125576,151503,999999999,168098,118942,999999999,999999999
145,E016 Siddaganga Institute of Technology  Tumkur,CH Chemical,119383,140430,999999999,143411,999999999,999999999,174106,999999999,999999999,99067,999999999,159030,101471,154215,999999999,94315,999999999,128227,166443,999999999,999999999,156603,999999999,999999999
146,E016 Siddaganga Institute of Technology  Tumkur,CS Computers,7166,999999999,9484,8158,10679,8562,10988,999999999,15862,5881,999999999,999999999,5834,999999999,7157,5716,8656,6969,24940,26695,24960,10235,999999999,999999999
147,E016 Siddaganga Institute of Technology  Tumkur,EC Electronics,15912,999999999,999999999,14014,21591,16374,13618,999999999,20701,12951,999999999,999999999,12614,999999999,15649,11654,14267,14489,38338,999999999,57962,25595,999999999,999999999
148,E016 Siddaganga Institute of Technology  Tumkur,EE Electrical,36391,999999999,999999999,24519,999999999,34542,35513,119073,999999999,25548,999999999,999999999,999999999,999999999,999999999,23840,999999999,29001,64739,999999999,79381,26301,999999999,999999999
149,E016 Siddaganga Institute of Technology  Tumkur,"EI Elec. Inst.
Engg",56083,999999999,999999999,45851,999999999,69423,42034,999999999,999999999,41471,999999999,999999999,32905,999999999,999999999,30172,83811,38645,100114,999999999,131163,999999999,999999999,999999999
150,E016 Siddaganga Institute of Technology  Tumkur,ET Elec. Telecommn. Engg.,56652,999999999,999999999,31914,999999999,48650,31932,999999999,999999999,21314,999999999,999999999,21636,999999999,999999999,20290,54840,41702,53862,65613,123916,999999999,999999999,999999999
151,E016 Siddaganga Institute of Technology  Tumkur,IE Info.Science,11336,999999999,999999999,9682,999999999,9846,12620,999999999,26011,7539,999999999,9186,7622,999999999,999999999,7400,10965,8772,31374,40052,34879,13389,999999999,999999999
152,E016 Siddaganga Institute of Technology  Tumkur,"IM Ind. Engg.
Mgmt.",153572,999999999,999999999,153206,999999999,999999999,999999999,999999999,999999999,132494,999999999,999999999,121153,999999999,999999999,120316,139983,151277,163744,999999999,999999999,145965,999999999,999999999
153,E016 Siddaganga Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173506,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
154,E017 Sri Siddartha Institute of Technology  Tumkur,AI Artificial Intelligence,52968,999999999,999999999,53178,999999999,66270,55185,999999999,999999999,999999999,999999999,999999999,50862,999999999,999999999,47193,60474,58252,93444,999999999,999999999,69781,999999999,999999999
155,E017 Sri Siddartha Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164355,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
156,E017 Sri Siddartha Institute of Technology  Tumkur,CS Computers,31307,999999999,41526,34017,42743,39132,32397,999999999,999999999,28091,999999999,999999999,29523,999999999,999999999,27581,30094,28436,54262,999999999,66567,28523,999999999,999999999
157,E017 Sri Siddartha Institute of Technology  Tumkur,DS Comp. Sc. Engg- Data Sc.,999999999,999999999,999999999,43406,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,108697,999999999,43258,999999999,56896,83173,999999999,999999999,65431,999999999,999999999
158,E017 Sri Siddartha Institute of Technology  Tumkur,EC Electronics,58869,999999999,999999999,56170,64553,73022,66521,999999999,999999999,51314,999999999,999999999,53581,999999999,56562,51261,56397,54959,97947,999999999,134394,54147,999999999,999999999
159,E017 Sri Siddartha Institute of Technology  Tumkur,EE Electrical,144308,999999999,999999999,164275,999999999,164729,152485,999999999,999999999,123486,999999999,999999999,147238,999999999,999999999,108520,129742,129377,172291,999999999,999999999,161455,999999999,999999999
160,E017 Sri Siddartha Institute of Technology  Tumkur,ET Elec. Telecommn. Engg.,97543,999999999,999999999,95519,999999999,115634,86838,999999999,999999999,104367,999999999,999999999,83123,999999999,999999999,79885,999999999,89355,152910,999999999,999999999,999999999,999999999,999999999
161,E017 Sri Siddartha Institute of Technology  Tumkur,IE Info.Science,43544,999999999,55436,44992,999999999,51120,65854,999999999,999999999,37036,999999999,999999999,36797,999999999,999999999,35305,38651,40150,92920,105492,127499,45000,999999999,999999999
162,E017 Sri Siddartha Institute of Technology  Tumkur,MD Med.Elect.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,152826,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
163,E017 Sri Siddartha Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167697,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
164,E018 Kalpatharu Institute of Technology  Tiptur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,150078,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
165,E018 Kalpatharu Institute of Technology  Tiptur,CS Computers,44421,999999999,999999999,54845,999999999,59290,63378,999999999,999999999,46657,999999999,999999999,42680,999999999,44765,41804,43229,43760,76016,92242,78427,48206,999999999,109275
166,E018 Kalpatharu Institute of Technology  Tiptur,EC Electronics,91623,999999999,112373,95823,999999999,96459,124820,999999999,999999999,78556,93940,999999999,83069,999999999,999999999,77255,89991,82064,138607,999999999,172102,84190,999999999,999999999
167,E018 Kalpatharu Institute of Technology  Tiptur,IE Info.Science,57992,999999999,999999999,61143,95678,999999999,85667,999999999,999999999,54798,999999999,79422,58550,999999999,999999999,54537,59589,58468,84453,999999999,999999999,59800,999999999,999999999
