id,College,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
465,E079 Acharya Institute of Technology Bangalore,BT Bio Technology,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173381,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
466,E079 Acharya Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160812,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
467,E079 Acharya Institute of Technology Bangalore,CS Computers,34010,999999999,999999999,29222,30094,32028,24734,999999999,29406,20657,999999999,28772,21247,999999999,30619,19124,20665,27312,48567,52823,69350,36342,999999999,999999999
468,E079 Acharya Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",53857,999999999,999999999,58917,62327,85604,73694,999999999,999999999,35919,999999999,999999999,35615,999999999,999999999,35299,999999999,52020,60104,999999999,81686,999999999,999999999,999999999
469,E079 Acharya Institute of Technology Bangalore,EC Electronics,46947,999999999,999999999,45750,999999999,56268,48098,999999999,999999999,37215,80622,999999999,35846,999999999,999999999,33172,35410,37134,108612,999999999,999999999,61553,999999999,68056
470,E079 Acharya Institute of Technology Bangalore,EE Electrical,154003,999999999,999999999,134886,999999999,999999999,153049,999999999,999999999,121678,999999999,999999999,80877,999999999,999999999,76947,159233,163592,162622,999999999,999999999,999999999,999999999,999999999
471,E079 Acharya Institute of Technology Bangalore,IE Info.Science,37303,999999999,999999999,37040,999999999,39856,45282,999999999,999999999,24371,999999999,999999999,26874,41647,39778,23894,40631,38054,60750,999999999,105270,28392,999999999,999999999
472,E079 Acharya Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,130094,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
473,E079 Acharya Institute of Technology Bangalore,MT Mechatronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170066,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
474,E081 H M S Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
475,E081 H M S Institute of Technology  Tumkur,CS Computers,142025,999999999,999999999,171606,999999999,999999999,103296,999999999,999999999,112692,999999999,999999999,113470,999999999,126418,101536,109369,124671,160306,999999999,999999999,107607,999999999,174347
476,E081 H M S Institute of Technology  Tumkur,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164841,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
477,E081 H M S Institute of Technology  Tumkur,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
478,E081 H M S Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
479,E082 J S S Academy of Technical Education Bangalore,"CA CS (AI, Machine
Learning)",29312,999999999,999999999,35425,999999999,55939,48784,999999999,999999999,25643,999999999,999999999,26186,999999999,999999999,24293,41174,35697,82280,999999999,120434,45172,999999999,999999999
480,E082 J S S Academy of Technical Education Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164492,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
481,E082 J S S Academy of Technical Education Bangalore,CS Computers,18712,999999999,999999999,20911,38566,28673,22500,999999999,42410,17102,21061,22046,15865,999999999,18875,13949,15765,18254,44473,999999999,55291,26109,999999999,999999999
482,E082 J S S Academy of Technical Education Bangalore,EC Electronics,42043,64013,91444,52876,999999999,79866,63503,999999999,999999999,36763,999999999,999999999,38352,61036,60373,32930,48156,50412,128439,999999999,999999999,67839,999999999,999999999
483,E082 J S S Academy of Technical Education Bangalore,"EI Elec. Inst.
Engg",999999999,999999999,999999999,151067,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,139999,999999999,999999999,133610,999999999,151059,147039,999999999,999999999,999999999,999999999,999999999
484,E082 J S S Academy of Technical Education Bangalore,IE Info.Science,21002,999999999,34979,27503,43779,29088,40917,999999999,41386,22155,999999999,999999999,22697,999999999,999999999,20218,27056,28869,62772,165508,70711,30884,999999999,47574
485,E082 J S S Academy of Technical Education Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,145146,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
486,E082 J S S Academy of Technical Education Bangalore,"RA Robotics and
Automation",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,84381,999999999,124453,105253,999999999,999999999,160271,999999999,999999999
487,E083 H.K.B.K.College of Engineering Bangalore,"AI Artificial
Intelligence",130337,999999999,999999999,145777,999999999,999999999,70942,999999999,999999999,70638,999999999,999999999,97647,999999999,999999999,65028,155961,170156,153078,999999999,999999999,999999999,999999999,999999999
488,E083 H.K.B.K.College of Engineering Bangalore,CS Computers,64994,999999999,107164,64024,64518,80705,54022,999999999,999999999,55126,999999999,999999999,54101,999999999,78548,46921,48128,54306,85479,999999999,171774,69205,88454,999999999
489,E083 H.K.B.K.College of Engineering Bangalore,EC Electronics,155960,999999999,999999999,170765,999999999,999999999,165877,999999999,999999999,136117,999999999,999999999,169439,999999999,999999999,120421,999999999,142433,148389,999999999,999999999,143699,999999999,999999999
490,E083 H.K.B.K.College of Engineering Bangalore,IE Info.Science,75703,999999999,999999999,77195,999999999,121285,71028,999999999,999999999,78801,999999999,999999999,72955,999999999,999999999,60986,73210,79720,123415,166525,999999999,104694,999999999,999999999
491,E083 H.K.B.K.College of Engineering Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
492,"E085 APS College of Engineering Somanahalli, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
493,"E085 APS College of Engineering Somanahalli, Bangalore",CS Computers,74278,999999999,999999999,78183,999999999,98869,90125,999999999,999999999,51274,999999999,999999999,48807,999999999,999999999,42727,82795,56114,81963,999999999,97291,999999999,999999999,999999999
494,"E085 APS College of Engineering Somanahalli, Bangalore",EC Electronics,140456,999999999,999999999,156775,999999999,999999999,124090,999999999,999999999,999999999,999999999,999999999,127350,999999999,999999999,104376,999999999,133468,168649,999999999,999999999,124119,999999999,999999999
495,"E085 APS College of Engineering Somanahalli, Bangalore",IE Info.Science,110310,999999999,999999999,94646,999999999,99531,104625,999999999,999999999,74394,999999999,999999999,76533,999999999,999999999,71152,138261,81551,135570,999999999,151893,999999999,999999999,999999999
496,"E085 APS College of Engineering Somanahalli, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
497,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",AI Artificial Intelligence,110645,999999999,999999999,133082,999999999,999999999,94550,999999999,999999999,81296,999999999,999999999,108075,999999999,999999999,80778,137185,135538,164016,999999999,999999999,100737,999999999,999999999
498,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",CS Computers,60459,999999999,999999999,82595,999999999,83414,60855,999999999,81865,68364,999999999,999999999,55679,999999999,67122,53164,55057,65970,103119,112379,143080,62297,999999999,999999999
499,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EC Electronics,999999999,999999999,999999999,168169,999999999,999999999,999999999,999999999,999999999,131966,999999999,999999999,138219,999999999,999999999,126270,999999999,153734,170076,999999999,999999999,143516,999999999,999999999
500,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,155914,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
501,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",IE Info.Science,999999999,999999999,999999999,116515,999999999,999999999,105817,999999999,999999999,78609,999999999,999999999,78673,999999999,999999999,77418,999999999,102555,161742,999999999,999999999,96109,999999999,999999999
502,"E086 Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168403,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
503,E087 Vivekananada Institute of Technology Bangalore,"AI Artificial
Intelligence",999999999,999999999,999999999,116124,999999999,999999999,94788,999999999,999999999,104963,999999999,999999999,101039,999999999,999999999,90773,999999999,125151,153809,999999999,171796,999999999,999999999,999999999
504,E087 Vivekananada Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
505,E087 Vivekananada Institute of Technology Bangalore,CS Computers,70597,999999999,999999999,81340,999999999,91828,96383,999999999,116083,55549,999999999,999999999,59406,999999999,999999999,52642,75089,63718,105380,142792,111521,91541,999999999,999999999
506,E087 Vivekananada Institute of Technology Bangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171684,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
507,E087 Vivekananada Institute of Technology Bangalore,IE Info.Science,86195,999999999,999999999,109701,999999999,113800,95333,999999999,999999999,78053,999999999,999999999,79742,999999999,999999999,75387,157530,110419,158755,999999999,999999999,999999999,999999999,999999999
508,E087 Vivekananada Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
509,"E088 Bangalore College of Engineering and Technology Chandapura, Bangalore",AI Artificial Intelligence,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166815,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
